t_ms,T_K
-49.992 798.690
-46.913 798.670
-43.808 798.673
-40.790 798.677
-37.727 798.696
-34.644 798.714
-31.578 798.712
-28.503 798.694
-25.454 798.679
-22.424 798.672
-19.394 798.667
-16.340 798.668
-13.358 798.666
-10.386 798.665
-7.655 798.710
-4.999 798.688
-4.927 798.669
-4.899 798.664
-4.772 798.678
-4.622 798.711
-4.483 798.683
-4.410 798.665
-4.283 798.675
-4.133 798.710
-3.983 798.683
-3.918 798.666
-3.787 798.674
-3.637 798.710
-3.495 798.686
-3.454 798.674
-3.406 798.664
-3.274 798.677
-3.124 798.710
-2.974 798.680
-2.910 798.664
-2.779 798.675
-2.629 798.710
-2.494 798.685
-2.425 798.667
-2.313 798.666
-2.213 798.694
-2.163 798.706
-2.013 798.691
-1.928 798.667
-1.826 798.664
-1.676 798.703
-1.526 798.695
-1.443 798.670
-1.348 798.661
-1.198 798.698
-1.048 798.700
-0.941 798.670
-0.870 798.660
-0.732 798.688
-0.582 798.706
-0.461 798.675
-0.397 798.661
-0.257 798.680
-0.107 798.708
0.004 798.694
0.010 798.702
0.010 798.702
0.010 798.702
0.010 798.702
0.010 798.702
0.010 798.702
0.011 798.703
0.011 798.704
0.018 798.712
0.068 798.777
0.218 798.971
0.368 799.165
0.518 799.359
0.668 799.553
0.818 799.746
0.968 799.940
1.118 800.133
1.268 800.327
1.418 800.520
1.568 800.713
1.718 800.906
1.868 801.099
2.018 801.292
2.168 801.485
2.318 801.678
2.468 801.871
2.618 802.063
2.768 802.256
2.868 802.384
2.918 802.448
3.068 802.641
3.218 802.833
3.368 803.025
3.518 803.217
3.668 803.409
3.818 803.601
3.968 803.793
4.118 803.984
4.268 804.176
4.418 804.368
4.568 804.559
4.718 804.750
4.868 804.942
5.018 805.133
5.168 805.324
5.318 805.515
5.468 805.706
5.618 805.897
5.768 806.088
5.918 806.278
6.068 806.469
6.218 806.659
6.318 806.786
6.368 806.850
6.518 807.040
6.668 807.230
6.818 807.420
6.968 807.610
7.118 807.800
7.268 807.990
7.418 808.180
7.568 808.370
7.718 808.559
7.868 808.749
8.018 808.938
8.168 809.128
8.318 809.317
8.468 809.506
8.618 809.695
8.768 809.884
8.918 810.073
9.068 810.262
9.218 810.451
9.368 810.639
9.518 810.828
9.668 811.016
9.768 811.142
9.818 811.205
9.968 811.393
10.118 811.581
10.268 811.769
10.418 811.957
10.568 812.145
10.718 812.333
10.868 812.521
11.018 812.709
11.168 812.896
11.318 813.084
11.468 813.271
11.618 813.459
11.768 813.646
11.918 813.833
12.068 814.020
12.218 814.207
12.368 814.394
12.518 814.581
12.668 814.768
12.818 814.954
12.968 815.141
13.118 815.327
13.218 815.452
13.268 815.514
13.418 815.700
13.568 815.886
13.718 816.072
13.868 816.258
14.018 816.444
14.168 816.630
14.318 816.816
14.468 817.002
14.618 817.187
14.768 817.373
14.918 817.558
15.068 817.744
15.218 817.929
15.368 818.114
15.518 818.299
15.668 818.484
15.818 818.669
15.968 818.854
16.118 819.039
16.268 819.223
16.418 819.408
16.568 819.593
16.668 819.715
16.718 819.777
16.868 819.961
17.018 820.146
17.168 820.330
17.318 820.514
17.468 820.698
17.618 820.882
17.768 821.065
17.918 821.249
18.068 821.433
18.218 821.616
18.368 821.800
18.518 821.983
18.668 822.166
18.818 822.350
18.968 822.533
19.118 822.716
19.268 822.899
19.418 823.082
19.568 823.264
19.718 823.447
19.868 823.630
20.018 823.812
20.118 823.934
20.168 823.995
20.318 824.177
20.468 824.359
20.618 824.541
20.768 824.723
20.918 824.905
21.068 825.087
21.218 825.269
21.368 825.451
21.466 825.570
21.479 825.585
21.499 825.610
21.619 825.755
21.769 825.937
21.919 826.118
22.069 826.300
22.219 826.481
22.369 826.662
22.388 826.684
22.390 826.688
22.404 826.704
22.502 826.822
22.652 827.003
22.752 827.124
22.802 827.184
22.952 827.365
23.102 827.546
23.252 827.726
23.402 827.907
23.552 828.087
23.702 828.268
23.852 828.448
24.002 828.628
24.152 828.808
24.302 828.989
24.452 829.169
24.602 829.348
24.752 829.528
24.902 829.708
25.052 829.888
25.202 830.067
25.352 830.247
25.502 830.426
25.652 830.605
25.802 830.785
25.952 830.964
26.102 831.143
26.252 831.322
26.402 831.501
26.552 831.679
26.702 831.858
26.852 832.037
27.002 832.215
27.152 832.394
27.302 832.572
27.452 832.750
27.602 832.929
27.752 833.107
27.902 833.285
28.052 833.463
28.202 833.641
28.352 833.818
28.502 833.996
28.652 834.174
28.802 834.312
28.952 834.256
29.102 834.200
29.252 834.143
29.402 834.087
29.552 834.031
29.702 833.975
29.852 833.919
30.002 833.863
30.152 833.806
30.302 833.750
30.452 833.694
30.602 833.638
30.752 833.582
30.902 833.526
31.052 833.470
31.202 833.414
31.352 833.358
31.502 833.302
31.652 833.246
31.802 833.190
31.952 833.134
32.102 833.078
32.252 833.022
32.402 832.966
32.552 832.910
32.702 832.854
32.852 832.798
33.002 832.742
33.152 832.687
33.302 832.631
33.452 832.575
33.602 832.519
33.752 832.463
33.902 832.408
34.052 832.352
34.202 832.296
34.352 832.240
34.502 832.185
34.652 832.129
34.802 832.073
34.952 832.018
35.102 831.962
35.252 831.906
35.402 831.851
35.552 831.795
35.702 831.740
35.852 831.684
36.002 831.628
36.152 831.573
36.302 831.517
36.452 831.462
36.602 831.406
36.752 831.351
