 5.22970650e-04 -5.01663490e-02  5.22970650e-04 -1.56812969e-02  5.22970650e-04 -3.13615808e-02 
 5.32970650e-04 -5.30934931e-02  5.32970650e-04 -1.65958473e-02  5.32970650e-04 -3.31906238e-02 
 5.42970650e-04 -5.58470059e-02  5.42970650e-04 -1.74561199e-02  5.42970650e-04 -3.49111143e-02 
 5.52970650e-04 -5.84137800e-02  5.52970650e-04 -1.82580179e-02  5.52970650e-04 -3.65148597e-02 
 5.62970650e-04 -6.07812767e-02  5.62970650e-04 -1.89976248e-02  5.62970650e-04 -3.79940267e-02 
 5.72970650e-04 -6.29375957e-02  5.72970650e-04 -1.96712214e-02  5.72970650e-04 -3.93411775e-02 
 5.82970650e-04 -6.48715181e-02  5.82970650e-04 -2.02753035e-02  5.82970650e-04 -4.05493038e-02 
 5.92970650e-04 -6.65725710e-02  5.92970650e-04 -2.08065984e-02  5.92970650e-04 -4.16118602e-02 
 6.02970650e-04 -6.80310676e-02  6.02970650e-04 -2.12620806e-02  6.02970650e-04 -4.25227963e-02 
 6.12970650e-04 -6.92381660e-02  6.12970650e-04 -2.16389874e-02  6.12970650e-04 -4.32765865e-02 
 6.22970650e-04 -7.01859048e-02  6.22970650e-04 -2.19348325e-02  6.22970650e-04 -4.38682586e-02 
 6.32970650e-04 -7.08672553e-02  6.32970650e-04 -2.21474200e-02  6.32970650e-04 -4.42934208e-02 
 6.42970650e-04 -7.12761524e-02  6.42970650e-04 -2.22748563e-02  6.42970650e-04 -4.45482862e-02 
 6.52970650e-04 -7.14075388e-02  6.52970650e-04 -2.23155617e-02  6.52970650e-04 -4.46296952e-02 
 6.62970650e-04 -7.12573905e-02  6.62970650e-04 -2.22682805e-02  6.62970650e-04 -4.45351367e-02 
 6.72970650e-04 -7.08227524e-02  6.72970650e-04 -2.21320901e-02  6.72970650e-04 -4.42627655e-02 
 6.82970650e-04 -7.01017574e-02  6.82970650e-04 -2.19064088e-02  6.82970650e-04 -4.38114184e-02 
 6.92970650e-04 -6.90936534e-02  6.92970650e-04 -2.15910027e-02  6.92970650e-04 -4.31806271e-02 
 7.02970650e-04 -6.77988145e-02  7.02970650e-04 -2.11859904e-02  7.02970650e-04 -4.23706294e-02 
 7.12970650e-04 -6.62187596e-02  7.12970650e-04 -2.06918477e-02  7.12970650e-04 -4.13823765e-02 
 7.22970650e-04 -6.43561550e-02  7.22970650e-04 -2.01094098e-02  7.22970650e-04 -4.02175388e-02 
 7.32970650e-04 -6.22148241e-02  7.32970650e-04 -1.94398724e-02  7.32970650e-04 -3.88785077e-02 
 7.42970650e-04 -5.97997411e-02  7.42970650e-04 -1.86847920e-02  7.42970650e-04 -3.73683960e-02 
 7.52970650e-04 -5.71170311e-02  7.52970650e-04 -1.78460837e-02  7.52970650e-04 -3.56910341e-02 
 7.62970650e-04 -5.41739557e-02  7.62970650e-04 -1.69260188e-02  7.62970650e-04 -3.38509638e-02 
 7.72970650e-04 -5.09789028e-02  7.72970650e-04 -1.59272195e-02  7.72970650e-04 -3.18534299e-02 
 7.82970650e-04 -4.75413632e-02  7.82970650e-04 -1.48526535e-02  7.82970650e-04 -2.97043676e-02 
 7.92970650e-04 -4.38719113e-02  7.92970650e-04 -1.37056266e-02  7.92970650e-04 -2.74103878e-02 
