t_ms,T_K
-99.991 798.375
-90.457 798.342
-80.731 798.391
-71.093 798.451
-61.496 798.379
-51.955 798.341
-42.470 798.353
-32.950 798.336
-23.431 798.321
-13.910 798.310
-4.995 798.378
-4.975 798.358
-4.961 798.346
-4.948 798.335
-4.934 798.324
-4.914 798.312
-4.894 798.303
-4.874 798.300
-4.854 798.301
-4.834 798.307
-4.814 798.317
-4.794 798.331
-4.774 798.348
-4.754 798.367
-4.734 798.386
-4.714 798.405
-4.694 798.422
-4.674 798.436
-4.654 798.446
-4.634 798.452
-4.614 798.453
-4.594 798.450
-4.574 798.441
-4.554 798.429
-4.534 798.413
-4.514 798.395
-4.494 798.376
-4.474 798.357
-4.463 798.347
-4.452 798.338
-4.438 798.326
-4.418 798.313
-4.398 798.304
-4.378 798.300
-4.358 798.300
-4.338 798.305
-4.318 798.315
-4.298 798.328
-4.278 798.345
-4.258 798.363
-4.238 798.383
-4.218 798.402
-4.198 798.419
-4.178 798.434
-4.158 798.445
-4.138 798.452
-4.118 798.454
-4.098 798.451
-4.078 798.444
-4.058 798.432
-4.038 798.417
-4.018 798.399
-3.998 798.380
-3.978 798.361
-3.967 798.351
-3.957 798.342
-3.944 798.332
-3.927 798.319
-3.907 798.308
-3.887 798.301
-3.867 798.300
-3.847 798.303
-3.827 798.310
-3.807 798.322
-3.787 798.338
-3.767 798.355
-3.747 798.374
-3.727 798.394
-3.707 798.412
-3.687 798.428
-3.667 798.441
-3.647 798.449
-3.627 798.453
-3.607 798.453
-3.587 798.447
-3.567 798.437
-3.547 798.424
-3.527 798.407
-3.507 798.388
-3.491 798.374
-3.481 798.363
-3.471 798.355
-3.463 798.347
-3.453 798.338
-3.433 798.322
-3.413 798.310
-3.393 798.303
-3.373 798.299
-3.353 798.301
-3.333 798.307
-3.313 798.318
-3.293 798.332
-3.273 798.350
-3.253 798.369
-3.233 798.388
-3.213 798.407
-3.193 798.423
-3.173 798.437
-3.153 798.447
-3.133 798.453
-3.113 798.454
-3.093 798.450
-3.073 798.441
-3.053 798.429
-3.033 798.413
-3.013 798.395
-2.993 798.375
-2.979 798.362
-2.967 798.351
-2.956 798.341
-2.944 798.332
-2.924 798.317
-2.904 798.307
-2.884 798.301
-2.864 798.300
-2.844 798.303
-2.824 798.312
-2.804 798.324
-2.784 798.339
-2.764 798.357
-2.744 798.377
-2.724 798.396
-2.704 798.414
-2.684 798.429
-2.664 798.442
-2.644 798.450
-2.624 798.454
-2.604 798.452
-2.584 798.446
-2.564 798.436
-2.544 798.422
-2.524 798.405
-2.504 798.386
-2.491 798.374
-2.482 798.364
-2.474 798.357
-2.467 798.350
-2.457 798.342
-2.441 798.328
-2.421 798.315
-2.401 798.305
-2.381 798.300
-2.361 798.300
-2.341 798.304
-2.321 798.313
-2.301 798.326
-2.281 798.342
-2.261 798.361
-2.241 798.380
-2.221 798.399
-2.201 798.417
-2.181 798.432
-2.161 798.444
-2.141 798.451
-2.121 798.454
-2.101 798.452
-2.081 798.445
-2.061 798.434
-2.041 798.419
-2.021 798.402
-2.001 798.383
-1.981 798.364
-1.970 798.354
-1.960 798.345
-1.947 798.334
-1.931 798.322
-1.911 798.310
-1.891 798.303
-1.871 798.300
-1.851 798.302
-1.831 798.308
-1.811 798.319
-1.791 798.334
-1.771 798.351
-1.751 798.370
-1.731 798.389
-1.711 798.408
-1.691 798.424
-1.671 798.438
-1.651 798.448
-1.631 798.453
-1.611 798.453
-1.591 798.449
-1.571 798.440
-1.551 798.427
-1.531 798.411
-1.511 798.393
-1.494 798.376
-1.477 798.360
-1.466 798.350
-1.456 798.340
-1.441 798.329
-1.421 798.315
-1.401 798.305
-1.381 798.300
-1.361 798.300
-1.341 798.304
-1.321 798.313
-1.301 798.326
-1.281 798.342
-1.261 798.360
-1.241 798.379
-1.221 798.399
-1.201 798.416
-1.181 798.432
-1.161 798.443
-1.141 798.451
-1.121 798.454
-1.101 798.452
-1.081 798.445
-1.061 798.434
-1.041 798.420
-1.021 798.403
-1.001 798.384
-0.984 798.367
-0.975 798.359
-0.967 798.351
-0.956 798.341
-0.944 798.331
-0.924 798.317
-0.904 798.307
-0.884 798.301
-0.864 798.300
-0.844 798.303
-0.824 798.312
-0.804 798.324
-0.784 798.340
-0.764 798.358
-0.744 798.377
-0.724 798.396
-0.704 798.414
-0.684 798.430
-0.664 798.442
-0.644 798.450
-0.624 798.453
-0.604 798.452
-0.584 798.446
-0.564 798.436
-0.544 798.421
-0.524 798.404
-0.504 798.386
-0.491 798.373
-0.482 798.365
-0.475 798.358
-0.467 798.351
-0.459 798.343
-0.441 798.329
-0.421 798.315
-0.401 798.305
-0.381 798.300
-0.361 798.300
-0.341 798.304
-0.321 798.313
-0.301 798.326
-0.281 798.342
-0.261 798.360
-0.241 798.379
-0.221 798.399
-0.201 798.416
-0.181 798.432
-0.161 798.443
-0.141 798.451
-0.121 798.454
-0.101 798.452
-0.081 798.445
-0.061 798.434
-0.041 798.420
-0.021 798.403
-0.001 798.384
0.003 798.391
0.005 798.398
0.005 798.400
0.005 798.401
0.006 798.401
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.402
0.006 798.403
0.006 798.404
0.006 798.405
0.007 798.407
0.007 798.409
0.008 798.413
0.010 798.420
0.013 798.433
0.019 798.461
0.030 798.507
0.045 798.569
0.065 798.655
0.085 798.740
0.105 798.825
0.125 798.911
0.145 798.996
0.165 799.081
0.185 799.167
0.205 799.252
0.225 799.337
0.245 799.422
0.265 799.507
0.285 799.593
0.305 799.678
0.325 799.763
0.345 799.848
0.365 799.933
0.385 800.018
0.405 800.103
0.425 800.188
0.445 800.273
0.465 800.358
0.485 800.443
0.505 800.528
0.525 800.613
0.545 800.698
0.565 800.783
0.585 800.868
0.605 800.953
0.625 801.038
0.645 801.123
0.665 801.208
0.685 801.292
0.705 801.377
0.725 801.462
0.745 801.547
0.765 801.632
0.785 801.716
0.805 801.801
0.825 801.886
0.845 801.970
0.865 802.055
0.885 802.140
0.905 802.224
0.925 802.309
0.945 802.394
0.965 802.478
0.985 802.563
1.005 802.648
1.025 802.732
1.045 802.817
1.065 802.901
1.085 802.986
1.105 803.070
1.125 803.155
1.145 803.239
1.165 803.323
